InstrumentName, Bruce Randolph (CS19)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,P25,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
11/19/2021 18:21:03,1.0,0.0,0.0,-1.0,,,7.833,8.1,5.72,3.95,3.6,5.25,4.93,-51.0,-1.0,,580160.0,,
11/19/2021 18:22:03,1.0,0.0,0.0,-1.0,,,7.381,5.68,5.73,3.08,3.2,4.53,5.02,-51.0,-1.0,,580160.0,,
11/19/2021 18:23:04,1.0,0.0,0.0,-1.0,,,7.093,4.07,4.17,2.22,2.07,4.07,3.07,-51.0,-1.0,,580160.0,,
11/19/2021 18:24:03,1.0,0.0,0.0,-1.0,,,6.297,3.57,2.98,2.0,1.98,2.8,2.83,-51.0,-1.0,,580160.0,,
11/19/2021 18:25:04,1.0,0.0,0.0,-1.0,,,6.811,3.62,3.5,2.52,2.32,3.62,3.5,-51.0,-1.0,,580160.0,,
11/19/2021 18:26:03,1.0,0.0,0.0,-1.0,,,6.516,3.15,3.38,2.08,2.03,3.15,2.42,-51.0,-1.0,,580160.0,,
11/19/2021 18:27:02,1.0,0.0,0.0,-1.0,,,6.623,3.72,3.53,1.78,2.15,3.32,2.65,-51.0,-1.0,,580160.0,,
11/19/2021 18:28:04,1.0,0.0,0.0,-1.0,,,6.717,3.67,5.2,2.17,2.3,3.47,3.75,-51.0,-1.0,,580160.0,,
11/19/2021 18:29:03,1.0,0.0,0.0,-1.0,,,6.892,3.75,4.33,2.3,1.88,3.75,3.53,-51.0,-1.0,,580160.0,,
11/19/2021 18:30:02,1.0,0.0,0.0,-1.0,,,7.018,4.72,3.52,2.95,2.12,3.95,3.52,-51.0,-1.0,,580160.0,,
11/19/2021 18:31:02,1.0,0.0,0.0,-1.0,,,6.359,4.38,3.27,1.8,1.98,2.9,3.27,-51.0,-1.0,,580160.0,,
11/19/2021 18:32:04,1.0,0.0,0.0,-1.0,,,7.739,5.88,4.57,2.58,2.5,5.1,3.97,-51.0,-1.0,,580160.0,,
11/19/2021 18:33:04,1.0,0.0,0.0,-1.0,,,7.475,6.22,6.0,3.13,2.85,4.68,5.38,-51.0,-1.0,,580160.0,,
11/19/2021 18:34:04,1.0,0.0,0.0,-1.0,,,7.112,4.95,4.83,2.8,2.68,4.1,3.98,-51.0,-1.0,,580160.0,,
11/19/2021 18:35:04,1.0,0.0,0.0,-1.0,,,7.55,6.1,3.78,3.05,1.73,4.8,3.13,-51.0,-1.0,,580160.0,,
11/19/2021 18:36:03,1.0,0.0,0.0,-1.0,,,7.25,5.08,4.53,2.93,3.15,4.32,3.87,-51.0,-1.0,,580160.0,,
11/19/2021 18:37:04,1.0,0.0,0.0,-1.0,,,6.253,2.73,4.33,1.55,2.1,2.73,3.3,-51.0,-1.0,,580160.0,,
11/19/2021 18:38:03,1.0,0.0,0.0,-1.0,,,6.811,4.42,4.17,2.07,2.23,3.62,4.15,-51.0,-1.0,,580160.0,,
11/19/2021 18:39:03,1.0,0.0,0.0,-1.0,,,7.112,4.85,9.32,3.5,2.93,4.1,4.88,-51.0,-1.0,,580160.0,,
11/19/2021 18:40:03,1.0,0.0,0.0,-1.0,,,8.177,6.1,5.73,4.2,4.07,5.8,5.62,-51.0,-1.0,,580160.0,,
11/19/2021 18:41:03,1.0,0.0,0.0,-1.0,,,8.321,7.53,5.55,4.08,3.25,6.03,5.05,-51.0,-1.0,,580160.0,,
11/19/2021 18:42:02,1.0,0.0,0.0,-1.0,,,7.989,6.45,5.98,3.35,3.83,5.5,5.98,-51.0,-1.0,,580160.0,,
11/19/2021 18:43:04,1.0,0.0,0.0,-1.0,,,7.876,5.32,6.5,3.27,3.0,5.32,5.12,-51.0,-1.0,,580160.0,,
11/19/2021 18:44:04,1.0,0.0,0.0,-1.0,,,7.425,4.6,5.87,2.7,2.8,4.6,4.55,-51.0,-1.0,,580160.0,,
11/19/2021 18:45:03,1.0,0.0,0.0,-1.0,,,12.001,15.3,11.45,7.25,6.72,11.9,10.32,-51.0,-1.0,,580160.0,,
11/19/2021 18:46:02,1.0,0.0,0.0,-1.0,,,7.845,6.57,5.98,3.7,3.42,5.27,5.27,-51.0,-1.0,,580160.0,,
11/19/2021 18:47:02,1.0,0.0,0.0,-1.0,,,6.497,4.35,2.83,1.82,1.92,3.12,2.58,-51.0,-1.0,,580160.0,,
11/19/2021 18:48:03,1.0,0.0,0.0,-1.0,,,6.247,4.28,4.23,1.52,2.03,2.72,3.35,-51.0,-1.0,,580160.0,,
11/19/2021 18:49:02,1.0,0.0,0.0,-1.0,,,5.996,3.23,4.07,1.33,2.12,2.32,3.62,-51.0,-1.0,,580160.0,,
11/19/2021 18:50:03,1.0,0.0,0.0,-1.0,,,5.921,2.5,4.45,1.7,2.07,2.2,4.23,-51.0,-1.0,,580160.0,,
11/19/2021 18:51:03,1.0,0.0,0.0,-1.0,,,6.222,3.33,4.2,2.03,2.6,2.68,3.9,-51.0,-1.0,,580160.0,,
11/19/2021 18:52:04,1.0,0.0,0.0,-1.0,,,6.942,4.58,5.53,2.72,2.5,3.83,4.15,-51.0,-1.0,,580160.0,,
11/19/2021 18:53:03,1.0,0.0,0.0,-1.0,,,6.497,3.97,3.73,1.58,1.95,3.12,3.15,-51.0,-1.0,,580160.0,,
11/19/2021 18:54:03,1.0,0.0,0.0,-1.0,,,6.968,4.82,3.57,2.02,2.07,3.87,3.57,-51.0,-1.0,,580160.0,,
11/19/2021 18:55:03,1.0,0.0,0.0,-1.0,,,6.09,3.05,2.82,1.12,1.72,2.47,2.42,-51.0,-1.0,,580160.0,,
11/19/2021 18:56:03,1.0,0.0,0.0,-1.0,,,6.529,3.17,5.13,2.07,2.45,3.17,3.63,-51.0,-1.0,,580160.0,,
11/19/2021 18:57:03,1.0,0.0,0.0,-1.0,,,6.309,3.55,3.73,1.72,2.52,2.82,3.08,-51.0,-1.0,,580160.0,,
11/19/2021 18:58:03,1.0,0.0,0.0,-1.0,,,5.908,2.6,3.98,1.2,1.62,2.18,3.95,-51.0,-1.0,,580160.0,,
11/19/2021 18:59:03,1.0,0.0,0.0,-1.0,,,6.798,4.3,3.7,2.0,2.57,3.6,3.43,-51.0,-1.0,,580160.0,,
11/19/2021 19:00:02,1.0,0.0,0.0,-1.0,,,7.13,4.13,3.37,2.15,1.95,4.13,3.37,-51.0,-1.0,,580160.0,,
11/19/2021 19:01:03,1.0,0.0,0.0,-1.0,,,6.215,2.67,3.52,1.67,1.82,2.67,2.72,-51.0,-1.0,,580160.0,,
11/19/2021 19:02:03,1.0,0.0,0.0,-1.0,,,5.463,1.47,3.08,0.47,1.52,1.47,2.9,-51.0,-1.0,,580160.0,,
11/19/2021 19:03:03,1.0,0.0,0.0,-1.0,,,6.121,2.52,2.37,1.22,1.5,2.52,2.37,-51.0,-1.0,,580160.0,,
11/19/2021 19:04:03,1.0,0.0,0.0,-1.0,,,5.965,3.97,2.62,0.82,1.7,2.27,2.62,-51.0,-1.0,,580160.0,,
11/19/2021 19:05:03,1.0,0.0,0.0,-1.0,,,5.545,2.43,2.4,0.82,1.4,1.6,2.4,-51.0,-1.0,,580160.0,,
11/19/2021 19:06:03,1.0,0.0,0.0,-1.0,,,6.642,3.65,4.87,1.48,1.27,3.35,2.97,-51.0,-1.0,,580160.0,,
11/19/2021 19:07:02,1.0,0.0,0.0,-1.0,,,5.902,2.27,4.33,1.02,1.88,2.17,3.13,-51.0,-1.0,,580160.0,,
11/19/2021 19:08:02,1.0,0.0,0.0,-1.0,,,5.682,2.48,2.75,0.67,1.67,1.82,2.37,-51.0,-1.0,,580160.0,,
11/19/2021 19:09:01,1.0,0.0,0.0,-1.0,,,6.046,3.22,2.38,1.4,0.98,2.4,2.38,-51.0,-1.0,,580160.0,,
11/19/2021 19:10:03,1.0,0.0,0.0,-1.0,,,6.692,3.58,3.37,1.83,1.53,3.43,3.13,-51.0,-1.0,,580160.0,,
11/19/2021 19:11:03,1.0,0.0,0.0,-1.0,,,6.403,3.17,5.53,1.82,2.75,2.97,4.48,-51.0,-1.0,,580160.0,,
11/19/2021 19:12:03,1.0,0.0,0.0,-1.0,,,6.378,4.55,4.4,1.77,2.55,2.93,3.55,-51.0,-1.0,,580160.0,,
11/19/2021 19:13:02,1.0,0.0,0.0,-1.0,,,5.871,2.12,2.88,1.6,1.65,2.12,2.77,-51.0,-1.0,,652120.0,,
11/19/2021 19:14:03,1.0,0.0,0.0,-1.0,,,6.19,2.63,4.2,1.62,2.65,2.63,4.0,-51.0,-1.0,,652120.0,,
11/19/2021 19:15:02,1.0,0.0,0.0,-1.0,,,7.143,4.15,6.25,2.35,3.03,4.15,5.27,-51.0,-1.0,,652120.0,,
11/19/2021 19:16:03,1.0,0.0,0.0,-1.0,,,6.798,4.4,3.97,1.97,1.83,3.6,2.97,-51.0,-1.0,,652120.0,,
11/19/2021 19:17:03,1.0,0.0,0.0,-1.0,,,6.347,2.88,4.82,1.73,3.62,2.88,4.53,-51.0,-1.0,,652120.0,,
11/19/2021 19:18:03,1.0,0.0,0.0,-1.0,,,6.203,2.65,6.05,1.5,5.05,2.65,6.0,-51.0,-1.0,,652120.0,,
11/19/2021 19:19:02,1.0,0.0,0.0,-1.0,,,6.61,4.05,6.6,2.4,4.75,3.3,6.6,-51.0,-1.0,,652120.0,,
11/19/2021 19:20:02,1.0,0.0,0.0,-1.0,,,5.827,2.05,4.93,1.33,3.43,2.05,4.18,-51.0,-1.0,,652120.0,,
11/19/2021 19:21:02,1.0,0.0,0.0,-1.0,,,6.504,4.37,3.8,1.8,2.48,3.13,3.3,-51.0,-1.0,,652120.0,,
11/19/2021 19:22:03,1.0,0.0,0.0,-1.0,,,6.059,2.97,4.42,1.23,1.62,2.42,2.77,-51.0,-1.0,,652120.0,,
11/19/2021 19:23:02,1.0,0.0,0.0,-1.0,,,6.121,2.52,3.8,1.47,1.98,2.52,2.93,-51.0,-1.0,,652120.0,,
11/19/2021 19:24:02,1.0,0.0,0.0,-1.0,,,6.466,3.75,2.78,1.98,1.68,3.07,2.78,-51.0,-1.0,,652120.0,,
11/19/2021 19:25:03,1.0,0.0,0.0,-1.0,,,6.472,3.23,4.48,1.58,1.98,3.08,3.98,-51.0,-1.0,,652120.0,,
11/19/2021 19:26:03,1.0,0.0,0.0,-1.0,,,6.059,4.08,5.3,1.7,1.95,2.42,2.95,-51.0,-1.0,,652120.0,,
11/19/2021 19:27:02,1.0,0.0,0.0,-1.0,,,6.341,3.12,3.13,2.0,1.48,2.87,2.28,-51.0,-1.0,,652120.0,,
11/19/2021 19:28:04,1.0,0.0,0.0,-1.0,,,6.529,4.48,4.0,2.0,1.68,3.17,2.62,-51.0,-1.0,,652120.0,,
11/19/2021 19:29:03,1.0,0.0,0.0,-1.0,,,5.814,2.03,4.55,1.63,2.22,2.03,3.77,-51.0,-1.0,,652120.0,,
11/19/2021 19:30:02,1.0,0.0,0.0,-1.0,,,6.435,3.02,4.47,2.07,2.62,3.02,4.1,-51.0,-1.0,,652120.0,,
11/19/2021 19:31:03,1.0,0.0,0.0,-1.0,,,5.839,2.07,2.38,1.42,1.53,2.07,2.38,-51.0,-1.0,,652120.0,,
11/19/2021 19:32:02,1.0,0.0,0.0,-1.0,,,5.983,2.3,4.8,1.95,2.05,2.3,3.4,-51.0,-1.0,,652120.0,,
11/19/2021 19:33:02,1.0,0.0,0.0,-1.0,,,6.999,4.65,3.57,1.6,2.22,3.92,3.32,-51.0,-1.0,,652120.0,,
11/19/2021 19:34:03,1.0,0.0,0.0,-1.0,,,5.965,2.5,3.47,1.03,1.27,2.27,2.75,-51.0,-1.0,,652120.0,,
11/19/2021 19:35:04,1.0,0.0,0.0,-1.0,,,5.939,3.17,2.65,0.98,1.57,2.23,2.65,-51.0,-1.0,,652120.0,,
11/19/2021 19:36:04,1.0,0.0,0.0,-1.0,,,5.871,3.32,3.57,1.18,1.77,2.12,3.57,-51.0,-1.0,,652120.0,,
11/19/2021 19:37:02,1.0,0.0,0.0,-1.0,,,5.933,2.4,3.43,1.05,1.78,2.22,3.35,-51.0,-1.0,,652120.0,,
11/19/2021 19:38:03,1.0,0.0,0.0,-1.0,,,5.388,1.87,2.4,1.12,1.55,1.35,2.15,-51.0,-1.0,,652120.0,,
11/19/2021 19:39:04,1.0,0.0,0.0,-1.0,,,6.516,4.1,2.25,1.27,1.5,3.15,2.25,-51.0,-1.0,,652120.0,,
11/19/2021 19:40:02,1.0,0.0,0.0,-1.0,,,6.059,3.27,4.13,1.33,1.33,2.42,2.5,-51.0,-1.0,,652120.0,,
11/19/2021 19:41:04,1.0,0.0,0.0,-1.0,,,6.159,3.12,2.87,2.03,1.08,2.58,2.05,-51.0,-1.0,,652120.0,,
11/19/2021 19:42:03,1.0,0.0,0.0,-1.0,,,6.253,4.2,3.72,2.15,1.93,2.73,3.72,-51.0,-1.0,,652120.0,,
11/19/2021 19:43:02,1.0,0.0,0.0,-1.0,,,6.215,2.67,3.43,1.33,1.68,2.67,3.43,-51.0,-1.0,,652120.0,,
11/19/2021 19:44:03,1.0,0.0,0.0,-1.0,,,5.701,3.85,3.25,1.25,1.75,1.85,2.85,-51.0,-1.0,,652120.0,,
11/19/2021 19:45:04,1.0,0.0,0.0,-1.0,,,5.814,2.43,3.65,1.18,2.0,2.03,2.8,-51.0,-1.0,,652120.0,,
11/19/2021 19:46:03,1.0,0.0,0.0,-1.0,,,6.466,3.43,3.48,1.82,1.58,3.07,2.78,-51.0,-1.0,,652120.0,,
11/19/2021 19:47:03,1.0,0.0,0.0,-1.0,,,6.065,3.0,3.87,1.57,2.75,2.43,3.87,-51.0,-1.0,,652120.0,,
11/19/2021 19:48:02,1.0,0.0,0.0,-1.0,,,5.983,2.65,3.38,1.33,2.28,2.3,3.38,-51.0,-1.0,,652120.0,,
11/19/2021 19:49:02,1.0,0.0,0.0,-1.0,,,5.306,1.73,2.77,0.63,1.27,1.22,2.67,-51.0,-1.0,,652120.0,,
11/19/2021 19:50:02,1.0,0.0,0.0,-1.0,,,5.369,1.87,2.93,0.82,1.28,1.32,2.38,-51.0,-1.0,,652120.0,,
11/19/2021 19:51:03,1.0,0.0,0.0,-1.0,,,5.983,2.55,2.35,1.1,1.23,2.3,2.35,-51.0,-1.0,,652120.0,,
11/19/2021 19:52:02,1.0,0.0,0.0,-1.0,,,6.222,4.78,4.05,1.48,1.6,2.68,2.6,-51.0,-1.0,,652120.0,,
11/19/2021 19:53:02,1.0,0.0,0.0,-1.0,,,5.814,2.03,1.75,0.85,1.08,2.03,1.75,-51.0,-1.0,,652120.0,,
11/19/2021 19:54:04,1.0,0.0,0.0,-1.0,,,5.306,1.22,2.62,0.47,1.53,1.22,2.62,-51.0,-1.0,,652120.0,,
11/19/2021 19:55:03,1.0,0.0,0.0,-1.0,,,6.497,3.83,3.25,1.0,1.8,3.12,2.9,-51.0,-1.0,,652120.0,,
11/19/2021 19:56:03,1.0,0.0,0.0,-1.0,,,6.422,3.0,3.0,1.35,1.9,3.0,3.0,-51.0,-1.0,,652120.0,,
11/19/2021 19:57:03,1.0,0.0,0.0,-1.0,,,7.268,5.17,3.58,1.47,1.93,4.35,3.07,-51.0,-1.0,,652120.0,,
11/19/2021 19:58:02,1.0,0.0,0.0,-1.0,,,6.316,3.35,5.38,1.67,2.43,2.83,4.62,-51.0,-1.0,,652120.0,,
11/19/2021 19:59:03,1.0,0.0,0.0,-1.0,,,6.654,3.37,3.1,1.95,1.58,3.37,3.1,-51.0,-1.0,,652120.0,,
11/19/2021 20:00:02,1.0,0.0,0.0,-1.0,,,6.504,3.23,3.77,1.88,2.33,3.13,3.35,-51.0,-1.0,,652120.0,,
11/19/2021 20:01:03,1.0,0.0,0.0,-1.0,,,7.036,5.68,3.95,2.13,1.53,3.98,2.77,-51.0,-1.0,,652120.0,,
11/19/2021 20:02:04,1.0,0.0,0.0,-1.0,,,6.359,2.9,2.58,1.4,1.43,2.9,2.58,-51.0,-1.0,,652120.0,,
11/19/2021 20:03:03,1.0,0.0,0.0,-1.0,,,5.921,3.02,3.52,1.45,1.72,2.2,2.72,-51.0,-1.0,,652120.0,,
11/19/2021 20:04:02,1.0,0.0,0.0,-1.0,,,6.328,3.73,1.75,1.48,0.93,2.85,1.75,-51.0,-1.0,,652120.0,,
11/19/2021 20:05:02,1.0,0.0,0.0,-1.0,,,6.372,3.17,3.53,1.65,1.73,2.92,3.4,-51.0,-1.0,,652120.0,,
11/19/2021 20:06:03,1.0,0.0,0.0,-1.0,,,6.497,3.12,4.53,1.68,1.6,3.12,3.68,-51.0,-1.0,,652120.0,,
11/19/2021 20:07:02,1.0,0.0,0.0,-1.0,,,6.485,4.35,3.67,1.75,1.92,3.1,3.22,-51.0,-1.0,,652120.0,,
11/19/2021 20:08:03,1.0,0.0,0.0,-1.0,,,6.19,2.93,2.83,1.08,1.98,2.63,2.83,-51.0,-1.0,,652120.0,,
11/19/2021 20:09:02,1.0,0.0,0.0,-1.0,,,6.247,4.2,1.92,1.28,0.6,2.72,1.92,-51.0,-1.0,,652120.0,,
11/19/2021 20:10:03,1.0,0.0,0.0,-1.0,,,5.419,2.17,3.0,0.85,0.93,1.4,2.77,-51.0,-1.0,,652120.0,,
11/19/2021 20:11:04,1.0,0.0,0.0,-1.0,,,6.736,4.08,3.85,1.55,1.48,3.5,2.5,-51.0,-1.0,,652120.0,,
11/19/2021 20:12:02,1.0,0.0,0.0,-1.0,,,5.952,3.15,5.0,1.0,1.1,2.25,2.55,-51.0,-1.0,,652120.0,,
11/19/2021 20:13:03,1.0,0.0,0.0,-1.0,,,6.328,5.65,5.72,0.98,1.32,2.85,3.32,-51.0,-1.0,,724120.0,,
11/19/2021 20:14:03,1.0,0.0,0.0,-1.0,,,4.968,2.48,3.7,0.2,1.2,0.68,2.45,-51.0,-1.0,,724120.0,,
11/19/2021 20:15:02,1.0,0.0,0.0,-1.0,,,5.858,2.6,2.98,0.9,1.78,2.1,2.83,-51.0,-1.0,,724120.0,,
11/19/2021 20:16:03,1.0,0.0,0.0,-1.0,,,6.046,4.0,7.9,1.45,1.5,2.4,3.12,-51.0,-1.0,,724120.0,,
11/19/2021 20:17:04,1.0,0.0,0.0,-1.0,,,6.159,3.62,2.43,1.27,0.52,2.58,1.35,-51.0,-1.0,,724120.0,,
11/19/2021 20:18:04,1.0,0.0,0.0,-1.0,,,6.579,4.55,3.35,1.32,0.77,3.25,2.42,-51.0,-1.0,,724120.0,,
11/19/2021 20:19:02,1.0,0.0,0.0,-1.0,,,6.341,3.58,2.88,0.92,1.15,2.87,2.55,-51.0,-1.0,,724120.0,,
11/19/2021 20:20:02,1.0,0.0,0.0,-1.0,,,6.077,3.9,4.67,0.98,1.6,2.45,3.32,-51.0,-1.0,,724120.0,,
11/19/2021 20:21:02,1.0,0.0,0.0,-1.0,,,6.83,5.2,3.5,1.5,1.1,3.65,2.9,-51.0,-1.0,,724120.0,,
11/19/2021 20:22:02,1.0,0.0,0.0,-1.0,,,6.109,3.55,3.3,1.15,1.48,2.5,3.3,-51.0,-1.0,,724120.0,,
11/19/2021 20:23:04,1.0,0.0,0.0,-1.0,,,6.848,5.38,2.67,1.33,1.42,3.68,2.67,-51.0,-1.0,,724120.0,,
11/19/2021 20:24:04,1.0,0.0,0.0,-1.0,,,5.689,2.5,2.88,0.85,1.4,1.83,2.48,-51.0,-1.0,,724120.0,,
11/19/2021 20:25:03,1.0,0.0,0.0,-1.0,,,5.607,1.7,4.03,0.75,1.15,1.7,2.33,-51.0,-1.0,,724120.0,,
11/19/2021 20:26:01,1.0,0.0,0.0,-1.0,,,6.328,5.12,3.23,0.95,0.95,2.85,1.92,-51.0,-1.0,,724120.0,,
11/19/2021 20:27:03,1.0,0.0,0.0,-1.0,,,5.939,2.53,3.13,0.92,1.43,2.23,2.33,-51.0,-1.0,,724120.0,,
11/19/2021 20:28:03,1.0,0.0,0.0,-1.0,,,6.059,3.03,3.73,0.83,1.73,2.42,3.58,-51.0,-1.0,,724120.0,,
11/19/2021 20:29:03,1.0,0.0,0.0,-1.0,,,6.046,3.82,3.5,0.67,1.62,2.4,3.2,-51.0,-1.0,,724120.0,,
11/19/2021 20:30:03,1.0,0.0,0.0,-1.0,,,5.419,2.02,3.65,0.85,1.32,1.4,2.68,-51.0,-1.0,,724120.0,,
11/19/2021 20:31:02,1.0,0.0,0.0,-1.0,,,6.203,3.75,3.6,1.75,1.37,2.65,2.88,-51.0,-1.0,,724120.0,,
11/19/2021 20:32:03,1.0,0.0,0.0,-1.0,,,6.247,2.97,3.63,1.68,1.63,2.72,3.18,-51.0,-1.0,,724120.0,,
11/19/2021 20:33:02,1.0,0.0,0.0,-1.0,,,5.526,2.3,2.27,0.93,0.97,1.57,1.77,-51.0,-1.0,,724120.0,,
11/19/2021 20:34:03,1.0,0.0,0.0,-1.0,,,5.877,2.13,3.82,1.18,1.1,2.13,2.27,-51.0,-1.0,,724120.0,,
11/19/2021 20:35:03,1.0,0.0,0.0,-1.0,,,5.563,2.23,3.3,0.62,1.22,1.63,2.13,-51.0,-1.0,,724120.0,,
11/19/2021 20:36:03,1.0,0.0,0.0,-1.0,,,5.971,2.88,2.4,1.03,0.88,2.28,1.77,-51.0,-1.0,,724120.0,,
11/19/2021 20:37:04,1.0,0.0,0.0,-1.0,,,5.557,2.02,1.32,1.02,0.85,1.62,1.28,-51.0,-1.0,,724120.0,,
11/19/2021 20:38:04,1.0,0.0,0.0,-1.0,,,5.67,2.53,2.35,1.02,1.0,1.8,2.35,-51.0,-1.0,,724120.0,,
11/19/2021 20:39:03,1.0,0.0,0.0,-1.0,,,5.595,1.68,2.67,0.83,0.9,1.68,1.98,-51.0,-1.0,,724120.0,,
11/19/2021 20:40:04,1.0,0.0,0.0,-1.0,,,5.783,2.03,1.8,0.95,0.6,1.98,1.8,-51.0,-1.0,,724120.0,,
11/19/2021 20:41:02,1.0,0.0,0.0,-1.0,,,5.921,3.45,3.22,0.65,1.07,2.2,2.02,-51.0,-1.0,,724120.0,,
11/19/2021 20:42:03,1.0,0.0,0.0,-1.0,,,5.777,3.43,3.73,0.6,1.63,1.97,2.45,-51.0,-1.0,,724120.0,,
11/19/2021 20:43:02,1.0,0.0,0.0,-1.0,,,5.313,1.23,3.88,0.63,0.95,1.23,2.27,-51.0,-1.0,,724120.0,,
11/19/2021 20:44:02,1.0,0.0,0.0,-1.0,,,5.545,3.95,0.82,0.55,0.48,1.6,0.82,-51.0,-1.0,,724120.0,,
11/19/2021 20:45:04,1.0,0.0,0.0,-1.0,,,5.344,1.67,1.05,0.62,0.25,1.28,1.05,-51.0,-1.0,,724120.0,,
11/19/2021 20:46:02,1.0,0.0,0.0,-1.0,,,5.764,1.95,2.28,0.73,0.65,1.95,2.28,-51.0,-1.0,,724120.0,,
11/19/2021 20:47:04,1.0,0.0,0.0,-1.0,,,5.588,1.67,1.83,0.55,0.72,1.67,1.83,-51.0,-1.0,,724120.0,,
11/19/2021 20:48:04,1.0,0.0,0.0,-1.0,,,5.2,1.05,2.52,0.52,0.93,1.05,2.23,-51.0,-1.0,,724120.0,,
11/19/2021 20:49:02,1.0,0.0,0.0,-1.0,,,5.845,2.55,1.57,1.08,0.62,2.08,1.25,-51.0,-1.0,,724120.0,,
11/19/2021 20:50:04,1.0,0.0,0.0,-1.0,,,5.494,2.53,1.33,0.87,1.08,1.52,1.33,-51.0,-1.0,,724120.0,,
11/19/2021 20:51:02,1.0,0.0,0.0,-1.0,,,5.939,3.52,2.92,0.93,1.57,2.23,2.92,-51.0,-1.0,,724120.0,,
11/19/2021 20:52:02,1.0,0.0,0.0,-1.0,,,6.203,2.65,2.52,1.65,0.85,2.65,1.67,-51.0,-1.0,,724120.0,,
11/19/2021 20:53:02,1.0,0.0,0.0,-1.0,,,4.949,0.65,1.4,0.45,0.87,0.65,1.4,-51.0,-1.0,,724120.0,,
11/19/2021 20:54:04,1.0,0.0,0.0,-1.0,,,5.407,1.88,1.9,0.75,0.87,1.38,1.8,-51.0,-1.0,,724120.0,,
11/19/2021 20:55:04,1.0,0.0,0.0,-1.0,,,5.845,2.68,2.05,1.1,0.9,2.08,1.88,-51.0,-1.0,,724120.0,,
11/19/2021 20:56:03,1.0,0.0,0.0,-1.0,,,5.563,2.7,1.43,1.02,0.83,1.63,1.43,-51.0,-1.0,,724120.0,,
11/19/2021 20:57:04,1.0,0.0,0.0,-1.0,,,6.059,2.42,1.78,0.87,0.8,2.42,1.53,-51.0,-1.0,,724120.0,,
11/19/2021 20:58:04,1.0,0.0,0.0,-1.0,,,6.121,3.22,1.12,1.02,0.65,2.52,1.12,-51.0,-1.0,,724120.0,,
11/19/2021 20:59:02,1.0,0.0,0.0,-1.0,,,5.482,1.5,2.67,0.6,1.17,1.5,2.47,-51.0,-1.0,,724120.0,,
11/19/2021 21:00:03,1.0,0.0,0.0,-1.0,,,5.231,1.1,2.1,0.78,0.93,1.1,2.1,-51.0,-1.0,,724120.0,,
11/19/2021 21:01:03,1.0,0.0,0.0,-1.0,,,5.764,2.93,1.73,0.67,0.43,1.95,1.73,-51.0,-1.0,,724120.0,,
11/19/2021 21:02:04,1.0,0.0,0.0,-1.0,,,5.72,2.5,1.1,0.93,0.65,1.88,1.05,-51.0,-1.0,,724120.0,,
11/19/2021 21:03:03,1.0,0.0,0.0,-1.0,,,5.212,1.07,2.7,0.8,0.45,1.07,1.7,-51.0,-1.0,,724120.0,,
11/19/2021 21:04:04,1.0,0.0,0.0,-1.0,,,5.651,1.77,1.68,1.1,0.85,1.77,1.68,-51.0,-1.0,,724120.0,,
11/19/2021 21:05:02,1.0,0.0,0.0,-1.0,,,5.212,1.17,1.67,0.48,0.7,1.07,1.67,-51.0,-1.0,,724120.0,,
11/19/2021 21:06:03,1.0,0.0,0.0,-1.0,,,5.657,2.88,1.15,0.88,0.6,1.78,1.15,-51.0,-1.0,,724120.0,,
11/19/2021 21:07:03,1.0,0.0,0.0,-1.0,,,5.344,2.78,1.97,0.48,0.92,1.28,1.97,-51.0,-1.0,,724120.0,,
11/19/2021 21:08:04,1.0,0.0,0.0,-1.0,,,5.275,1.17,2.83,0.58,0.57,1.17,1.92,-51.0,-1.0,,724120.0,,
11/19/2021 21:09:04,1.0,0.0,0.0,-1.0,,,5.889,2.9,2.33,0.9,0.68,2.15,1.43,-51.0,-1.0,,724120.0,,
11/19/2021 21:10:03,1.0,0.0,0.0,-1.0,,,5.432,1.65,1.77,0.55,0.72,1.42,1.77,-51.0,-1.0,,724120.0,,
11/19/2021 21:11:02,1.0,0.0,0.0,-1.0,,,5.714,1.98,0.98,1.0,0.25,1.87,0.98,-51.0,-1.0,,724120.0,,
11/19/2021 21:12:03,1.0,0.0,0.0,-1.0,,,5.325,1.25,1.12,1.0,0.62,1.25,1.12,-51.0,-1.0,,724120.0,,
11/19/2021 21:13:03,1.0,0.0,0.0,-1.0,,,5.563,2.98,4.33,0.78,0.75,1.63,1.65,-51.0,-1.0,,796120.0,,
11/19/2021 21:14:04,1.0,0.0,0.0,-1.0,,,5.438,2.2,2.68,0.55,0.48,1.43,1.38,-51.0,-1.0,,796120.0,,
11/19/2021 21:15:04,1.0,0.0,0.0,-1.0,,,5.494,1.85,2.13,0.73,0.55,1.52,1.38,-51.0,-1.0,,796120.0,,
11/19/2021 21:16:03,1.0,0.0,0.0,-1.0,,,5.67,2.77,1.82,0.9,0.65,1.8,1.82,-51.0,-1.0,,796120.0,,
11/19/2021 21:17:03,1.0,0.0,0.0,-1.0,,,5.576,2.4,2.15,1.1,1.25,1.65,1.65,-51.0,-1.0,,796120.0,,
