"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_r","val.temperature","flag"
"13140",13140,"2021-10-23 17:00:00",13264,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,22.6,12,7.92,65.5,0
"13141",13141,"2021-10-23 18:00:00",13265,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,26.2,18.1,13.4,62.6,0
"13142",13142,"2021-10-23 18:00:00",13266,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,26.2,18.1,13.4,62.6,0
"13143",13143,"2021-10-23 18:00:00",13267,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,26.2,18.1,13.4,62.6,0
"13144",13144,"2021-10-23 18:00:00",13268,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,26.2,18.1,13.4,62.6,0
"13145",13145,"2021-10-23 19:00:00",13269,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,25.3,18.1,12.8,61.6,0
"13146",13146,"2021-10-23 19:00:00",13270,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,25.3,18.1,12.8,61.6,0
"13147",13147,"2021-10-23 19:00:00",13271,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,25.3,18.1,12.8,61.6,0
"13148",13148,"2021-10-23 19:00:00",13272,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,25.3,18.1,12.8,61.6,0
"13149",13149,"2021-10-23 20:00:00",13273,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,24.5,14.5,10.5,60.8,0
"13150",13150,"2021-10-23 20:00:00",13274,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,24.5,14.5,10.5,60.8,0
"13151",13151,"2021-10-23 20:00:00",13275,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,24.5,14.5,10.5,60.8,0
"13152",13152,"2021-10-23 20:00:00",13276,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,24.5,14.5,10.5,60.8,0
"13153",13153,"2021-10-23 21:00:00",13277,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,28.3,14.8,10.4,58.1,0
"13154",13154,"2021-10-23 21:00:00",13278,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,28.3,14.8,10.4,58.1,0
"13155",13155,"2021-10-23 21:00:00",13279,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,28.3,14.8,10.4,58.1,0
"13156",13156,"2021-10-23 21:00:00",13280,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,28.3,14.8,10.4,58.1,0
"13157",13157,"2021-10-23 22:00:00",13281,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,33.9,19,13.8,54.3,0
"13158",13158,"2021-10-23 22:00:00",13282,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,33.9,19,13.8,54.3,0
"13159",13159,"2021-10-23 22:00:00",13283,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,33.9,19,13.8,54.3,0
"13160",13160,"2021-10-23 22:00:00",13284,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,33.9,19,13.8,54.3,0
"13161",13161,"2021-10-23 23:00:00",13285,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,40.4,26,18.6,50.4,0
"13162",13162,"2021-10-23 23:00:00",13286,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,40.4,26,18.6,50.4,0
"13163",13163,"2021-10-23 23:00:00",13287,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,40.4,26,18.6,50.4,0
"13164",13164,"2021-10-23 23:00:00",13288,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-23",809,115,40.4,26,18.6,50.4,0
"13165",13165,"2021-10-24 00:00:00",13289,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.8,26.5,19.5,49.1,0
"13166",13166,"2021-10-24 00:00:00",13290,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.8,26.5,19.5,49.1,0
"13167",13167,"2021-10-24 00:00:00",13291,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.8,26.5,19.5,49.1,0
"13168",13168,"2021-10-24 00:00:00",13292,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.8,26.5,19.5,49.1,0
"13169",13169,"2021-10-24 01:00:00",13293,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.6,26.6,19.3,48.2,0
"13170",13170,"2021-10-24 01:00:00",13294,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.6,26.6,19.3,48.2,0
"13171",13171,"2021-10-24 01:00:00",13295,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.6,26.6,19.3,48.2,0
"13172",13172,"2021-10-24 01:00:00",13296,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.6,26.6,19.3,48.2,0
"13173",13173,"2021-10-24 02:00:00",13297,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.4,18.2,12.4,47.8,0
"13174",13174,"2021-10-24 02:00:00",13298,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.4,18.2,12.4,47.8,0
"13175",13175,"2021-10-24 02:00:00",13299,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.4,18.2,12.4,47.8,0
"13176",13176,"2021-10-24 02:00:00",13300,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.4,18.2,12.4,47.8,0
"13177",13177,"2021-10-24 03:00:00",13301,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,45.3,15.9,10.7,46.8,0
"13178",13178,"2021-10-24 03:00:00",13302,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,45.3,15.9,10.7,46.8,0
"13179",13179,"2021-10-24 03:00:00",13303,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,45.3,15.9,10.7,46.8,0
"13180",13180,"2021-10-24 03:00:00",13304,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,45.3,15.9,10.7,46.8,0
"13181",13181,"2021-10-24 04:00:00",13305,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,44.6,9.13,5.36,46.2,0
"13182",13182,"2021-10-24 04:00:00",13306,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,44.6,9.13,5.36,46.2,0
"13183",13183,"2021-10-24 04:00:00",13307,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,44.6,9.13,5.36,46.2,0
"13184",13184,"2021-10-24 04:00:00",13308,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,44.6,9.13,5.36,46.2,0
"13185",13185,"2021-10-24 05:00:00",13309,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.8,6.03,2.72,45.9,0
"13186",13186,"2021-10-24 05:00:00",13310,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.8,6.03,2.72,45.9,0
"13187",13187,"2021-10-24 05:00:00",13311,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.8,6.03,2.72,45.9,0
"13188",13188,"2021-10-24 05:00:00",13312,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,43.8,6.03,2.72,45.9,0
"13189",13189,"2021-10-24 06:00:00",13313,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,49.9,12.4,7.68,44,0
"13190",13190,"2021-10-24 06:00:00",13314,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,49.9,12.4,7.68,44,0
"13191",13191,"2021-10-24 06:00:00",13315,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,49.9,12.4,7.68,44,0
"13192",13192,"2021-10-24 06:00:00",13316,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,49.9,12.4,7.68,44,0
"13193",13193,"2021-10-24 07:00:00",13317,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.9,10,6.21,50.4,0
"13194",13194,"2021-10-24 07:00:00",13318,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.9,10,6.21,50.4,0
"13195",13195,"2021-10-24 07:00:00",13319,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.9,10,6.21,50.4,0
"13196",13196,"2021-10-24 07:00:00",13320,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,41.9,10,6.21,50.4,0
"13197",13197,"2021-10-24 08:00:00",13321,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.8,6.15,3.44,61.9,0
"13198",13198,"2021-10-24 08:00:00",13322,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.8,6.15,3.44,61.9,0
"13199",13199,"2021-10-24 08:00:00",13323,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.8,6.15,3.44,61.9,0
"13200",13200,"2021-10-24 08:00:00",13324,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.8,6.15,3.44,61.9,0
"13201",13201,"2021-10-24 09:00:00",13325,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,26.7,5.77,3.42,66.6,0
"13202",13202,"2021-10-24 09:00:00",13326,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,26.7,5.77,3.42,66.6,0
"13203",13203,"2021-10-24 09:00:00",13327,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,26.7,5.77,3.42,66.6,0
"13204",13204,"2021-10-24 09:00:00",13328,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,26.7,5.77,3.42,66.6,0
"13205",13205,"2021-10-24 10:00:00",13329,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,22.3,2.04,0.228,68.5,0
"13206",13206,"2021-10-24 10:00:00",13330,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,22.3,2.04,0.228,68.5,0
"13207",13207,"2021-10-24 10:00:00",13331,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,22.3,2.04,0.228,68.5,0
"13208",13208,"2021-10-24 10:00:00",13332,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,22.3,2.04,0.228,68.5,0
"13209",13209,"2021-10-24 11:00:00",13333,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19.7,2.2,0.619,69.8,0
"13210",13210,"2021-10-24 11:00:00",13334,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19.7,2.2,0.619,69.8,0
"13211",13211,"2021-10-24 11:00:00",13335,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19.7,2.2,0.619,69.8,0
"13212",13212,"2021-10-24 11:00:00",13336,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19.7,2.2,0.619,69.8,0
"13213",13213,"2021-10-24 12:00:00",13337,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,18.1,1.79,0.309,72.1,0
"13214",13214,"2021-10-24 12:00:00",13338,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,18.1,1.79,0.309,72.1,0
"13215",13215,"2021-10-24 12:00:00",13339,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,18.1,1.79,0.309,72.1,0
"13216",13216,"2021-10-24 12:00:00",13340,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,18.1,1.79,0.309,72.1,0
"13217",13217,"2021-10-24 13:00:00",13341,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.6,2.1,0.489,74.6,0
"13218",13218,"2021-10-24 13:00:00",13342,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.6,2.1,0.489,74.6,0
"13219",13219,"2021-10-24 13:00:00",13343,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.6,2.1,0.489,74.6,0
"13220",13220,"2021-10-24 13:00:00",13344,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.6,2.1,0.489,74.6,0
"13221",13221,"2021-10-24 14:00:00",13345,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,15.7,1.93,0.204,75.8,0
"13222",13222,"2021-10-24 14:00:00",13346,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,15.7,1.93,0.204,75.8,0
"13223",13223,"2021-10-24 14:00:00",13347,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,15.7,1.93,0.204,75.8,0
"13224",13224,"2021-10-24 14:00:00",13348,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,15.7,1.93,0.204,75.8,0
"13225",13225,"2021-10-24 15:00:00",13349,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.5,1.77,0.296,74.1,0
"13226",13226,"2021-10-24 15:00:00",13350,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.5,1.77,0.296,74.1,0
"13227",13227,"2021-10-24 15:00:00",13351,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.5,1.77,0.296,74.1,0
"13228",13228,"2021-10-24 15:00:00",13352,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,16.5,1.77,0.296,74.1,0
"13229",13229,"2021-10-24 16:00:00",13353,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19,3.4,1.65,69.6,0
"13230",13230,"2021-10-24 16:00:00",13354,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19,3.4,1.65,69.6,0
"13231",13231,"2021-10-24 16:00:00",13355,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19,3.4,1.65,69.6,0
"13232",13232,"2021-10-24 16:00:00",13356,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,19,3.4,1.65,69.6,0
"13233",13233,"2021-10-24 17:00:00",13357,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,21.9,5.32,2.83,65.1,0
"13234",13234,"2021-10-24 17:00:00",13358,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,21.9,5.32,2.83,65.1,0
"13235",13235,"2021-10-24 17:00:00",13359,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,21.9,5.32,2.83,65.1,0
"13236",13236,"2021-10-24 17:00:00",13360,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,21.9,5.32,2.83,65.1,0
"13237",13237,"2021-10-24 18:00:00",13361,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,27.7,6.25,3.77,60.9,0
"13238",13238,"2021-10-24 18:00:00",13362,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,27.7,6.25,3.77,60.9,0
"13239",13239,"2021-10-24 18:00:00",13363,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,27.7,6.25,3.77,60.9,0
"13240",13240,"2021-10-24 18:00:00",13364,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,27.7,6.25,3.77,60.9,0
"13241",13241,"2021-10-24 19:00:00",13365,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.7,4.69,2.4,57.6,0
"13242",13242,"2021-10-24 19:00:00",13366,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.7,4.69,2.4,57.6,0
"13243",13243,"2021-10-24 19:00:00",13367,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.7,4.69,2.4,57.6,0
"13244",13244,"2021-10-24 19:00:00",13368,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,31.7,4.69,2.4,57.6,0
"13245",13245,"2021-10-24 20:00:00",13369,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,33.5,5.47,2.63,55.3,0
"13246",13246,"2021-10-24 20:00:00",13370,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,33.5,5.47,2.63,55.3,0
"13247",13247,"2021-10-24 20:00:00",13371,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,33.5,5.47,2.63,55.3,0
"13248",13248,"2021-10-24 20:00:00",13372,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,33.5,5.47,2.63,55.3,0
"13249",13249,"2021-10-24 21:00:00",13373,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,39.7,9.16,5.52,52,0
"13250",13250,"2021-10-24 21:00:00",13374,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,39.7,9.16,5.52,52,0
"13251",13251,"2021-10-24 21:00:00",13375,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,39.7,9.16,5.52,52,0
"13252",13252,"2021-10-24 21:00:00",13376,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,39.7,9.16,5.52,52,0
"13253",13253,"2021-10-24 22:00:00",13377,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.1,14.3,10.1,48.3,0
"13254",13254,"2021-10-24 22:00:00",13378,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.1,14.3,10.1,48.3,0
"13255",13255,"2021-10-24 22:00:00",13379,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.1,14.3,10.1,48.3,0
"13256",13256,"2021-10-24 22:00:00",13380,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.1,14.3,10.1,48.3,0
"13257",13257,"2021-10-24 23:00:00",13381,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.9,8.83,5.09,46.8,0
"13258",13258,"2021-10-24 23:00:00",13382,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.9,8.83,5.09,46.8,0
"13259",13259,"2021-10-24 23:00:00",13383,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.9,8.83,5.09,46.8,0
"13260",13260,"2021-10-24 23:00:00",13384,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-24",810,115,46.9,8.83,5.09,46.8,0
"13261",13261,"2021-10-25 00:00:00",13385,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.7,8.39,4.99,45.6,0
"13262",13262,"2021-10-25 00:00:00",13386,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.7,8.39,4.99,45.6,0
"13263",13263,"2021-10-25 00:00:00",13387,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.7,8.39,4.99,45.6,0
"13264",13264,"2021-10-25 00:00:00",13388,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.7,8.39,4.99,45.6,0
"13265",13265,"2021-10-25 01:00:00",13389,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.4,8.78,4.89,44.8,0
"13266",13266,"2021-10-25 01:00:00",13390,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.4,8.78,4.89,44.8,0
"13267",13267,"2021-10-25 01:00:00",13391,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.4,8.78,4.89,44.8,0
"13268",13268,"2021-10-25 01:00:00",13392,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,51.4,8.78,4.89,44.8,0
"13269",13269,"2021-10-25 02:00:00",13393,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,48.2,5.15,2.26,44.8,0
"13270",13270,"2021-10-25 02:00:00",13394,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,48.2,5.15,2.26,44.8,0
"13271",13271,"2021-10-25 02:00:00",13395,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,48.2,5.15,2.26,44.8,0
"13272",13272,"2021-10-25 02:00:00",13396,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-10-25",811,115,48.2,5.15,2.26,44.8,0
