InstrumentName, I25 Denver,,,
10/14/2019 07:34:00.000000,0.800901,36.2629,8.133333,
10/14/2019 07:35:00.000000,0.811616,36.321432,8.833333,
10/14/2019 07:36:00.000000,0.852049,37.217067,8.333333,
10/14/2019 07:37:00.000000,0.860596,38.058476,7.7,
10/14/2019 07:38:00.000000,0.862797,38.384145,8.6,
10/14/2019 07:39:00.000000,0.862067,37.405259,8.366667,
10/14/2019 07:40:00.000000,0.888768,36.525092,7.8,
10/14/2019 07:41:00.000000,0.919928,37.908007,8.7,
10/14/2019 07:42:00.000000,0.993994,36.684271,8.266667,
10/14/2019 07:43:00.000000,1.010165,36.777094,7.866667,
10/14/2019 07:44:00.000000,0.998308,36.565299,9.433333,
10/14/2019 07:45:00.000000,0.9805,36.339643,8.4,
10/14/2019 07:46:00.000000,0.97748,36.111827,7.633333,
10/14/2019 07:47:00.000000,1.003545,36.158507,7.766667,
10/14/2019 07:48:00.000000,0.98109,36.129009,7.933333,
10/14/2019 07:49:00.000000,0.960213,35.466171,6.8,
10/14/2019 07:50:00.000000,0.984731,35.365999,6.466667,
10/14/2019 07:51:00.000000,0.987676,35.534431,8.2,
10/14/2019 07:52:00.000000,0.955966,35.823654,7.933333,
10/14/2019 07:53:00.000000,0.972668,35.931024,7.133333,
10/14/2019 07:54:00.000000,0.962666,35.771988,7.733333,
10/14/2019 07:55:00.000000,0.961853,36.115236,7.566667,
10/14/2019 07:56:00.000000,0.973816,36.556244,7.633333,
10/14/2019 07:57:00.000000,0.984091,36.35416,8.066667,
10/14/2019 07:58:00.000000,1.020188,36.151278,7.533333,
10/14/2019 07:59:00.000000,1.111055,35.906827,8.066667,
10/14/2019 08:00:00.000000,1.05867,36.355574,8.766667,
10/14/2019 08:01:00.000000,0.977301,36.160765,9.233333,
10/14/2019 08:02:00.000000,0.978682,35.767601,8.4,
10/14/2019 08:03:00.000000,1.00231,35.552461,8.191667,
10/14/2019 08:04:00.000000,0.946651,35.821316,8.533333,
10/14/2019 08:05:00.000000,0.944122,36.026514,7.133333,
10/14/2019 08:06:00.000000,0.971264,36.847234,7.6,
10/14/2019 08:07:00.000000,0.941221,34.541602,6.666667,
10/14/2019 08:08:00.000000,0.906673,33.937735,7.358333,
10/14/2019 08:09:00.000000,0.887735,34.010564,6.8,
10/14/2019 08:10:00.000000,0.884496,34.027105,6.933333,
10/14/2019 08:11:00.000000,0.832672,33.919032,7.133333,
10/14/2019 08:12:00.000000,0.810072,33.987005,8.708333,
10/14/2019 08:13:00.000000,0.812147,33.891181,8.933333,
10/14/2019 08:14:00.000000,0.782902,33.969375,8.75,
10/14/2019 08:15:00.000000,0.778971,34.341966,8.866667,
10/14/2019 08:16:00.000000,0.764593,34.627003,7.808333,
10/14/2019 08:17:00.000000,0.773633,34.867831,7.566667,
10/14/2019 08:18:00.000000,0.746958,35.081593,7.533333,
10/14/2019 08:19:00.000000,0.735747,35.047785,8.0,
10/14/2019 08:20:00.000000,0.746971,35.397834,7.033333,
10/14/2019 08:21:00.000000,0.78201,35.598712,6.333333,
10/14/2019 08:22:00.000000,0.779522,35.078857,7.3,
10/14/2019 08:23:00.000000,0.808518,34.558933,7.2,
10/14/2019 08:24:00.000000,0.80733,34.266203,7.833333,
10/14/2019 08:25:00.000000,0.770941,34.185419,8.033333,
10/14/2019 08:26:00.000000,0.747515,34.177924,9.233333,
10/14/2019 08:27:00.000000,0.741763,33.762656,7.766667,
10/14/2019 08:28:00.000000,0.731942,33.801651,7.833333,
10/14/2019 08:29:00.000000,0.736087,34.03034,8.733333,
10/14/2019 08:30:00.000000,0.712606,34.142455,10.1,
10/14/2019 08:31:00.000000,0.72454,34.418698,11.566667,
10/14/2019 08:32:00.000000,0.804545,34.631015,8.933333,
10/14/2019 08:33:00.000000,0.85094,34.827151,7.066667,
10/14/2019 08:34:00.000000,0.797428,35.086397,7.25,
10/14/2019 08:35:00.000000,0.759494,34.671796,7.9,
10/14/2019 08:36:00.000000,0.729853,35.041582,7.166667,
10/14/2019 08:37:00.000000,0.704062,34.975355,8.033333,
10/14/2019 08:38:00.000000,0.714023,34.916021,7.5,
10/14/2019 08:39:00.000000,0.696566,34.529833,9.366667,
10/14/2019 08:40:00.000000,0.715312,34.386576,7.333333,
10/14/2019 08:41:00.000000,0.708827,33.923969,6.033333,
10/14/2019 08:42:00.000000,0.692199,33.872542,6.266667,
10/14/2019 08:43:00.000000,0.698378,33.739019,5.5,
10/14/2019 08:44:00.000000,0.710693,33.763609,5.3,
10/14/2019 08:45:00.000000,0.712427,33.528295,5.8,
10/14/2019 08:46:00.000000,0.724609,34.024492,5.733333,
10/14/2019 08:47:00.000000,0.708327,33.668475,6.266667,
10/14/2019 08:48:00.000000,0.696147,34.02192,6.4,
10/14/2019 08:49:00.000000,0.700223,34.037955,6.241667,
10/14/2019 08:50:00.000000,0.701122,34.037345,6.8,
10/14/2019 08:51:00.000000,0.682812,34.071287,6.3,
10/14/2019 08:52:00.000000,0.688136,33.842141,7.633333,
10/14/2019 08:53:00.000000,0.704222,33.816261,9.083333,
10/14/2019 08:54:00.000000,0.708278,33.544263,8.166667,
10/14/2019 08:55:00.000000,0.700543,33.393457,8.1,
10/14/2019 08:56:00.000000,0.725311,33.111535,7.533333,
10/14/2019 08:57:00.000000,0.732329,33.163921,5.633333,
10/14/2019 08:58:00.000000,0.734406,32.895486,6.366667,
10/14/2019 08:59:00.000000,0.760001,32.863918,5.766667,
10/14/2019 09:00:00.000000,0.737245,33.09252,5.966667,
10/14/2019 09:01:00.000000,0.746826,33.571913,6.533333,
10/14/2019 09:02:00.000000,0.734925,33.765657,5.8,
10/14/2019 09:03:00.000000,0.718537,33.710899,6.066667,
10/14/2019 09:04:00.000000,0.703968,33.498522,6.0,
10/14/2019 09:05:00.000000,0.72867,33.457221,5.4,
10/14/2019 09:06:00.000000,0.70905,33.198604,5.533333,
10/14/2019 09:07:00.000000,0.752774,31.265678,6.833333,
10/14/2019 09:08:00.000000,0.922176,36.791405,5.866667,
10/14/2019 09:09:00.000000,0.881147,29.809206,5.7,
10/14/2019 09:10:00.000000,0.729968,30.049395,7.0,
10/14/2019 09:11:00.000000,0.700613,30.530248,7.1,
10/14/2019 09:12:00.000000,0.685369,31.163489,7.5,
10/14/2019 09:13:00.000000,0.651067,31.691928,6.933333,
10/14/2019 09:14:00.000000,0.631338,32.204697,6.3,
10/14/2019 09:15:00.000000,0.657108,33.117413,5.2,
10/14/2019 09:16:00.000000,0.715738,33.478084,6.833333,
10/14/2019 09:17:00.000000,0.718732,33.434978,7.3,
10/14/2019 09:18:00.000000,0.679105,32.661923,6.733333,
10/14/2019 09:19:00.000000,0.683916,36.37256,6.333333,
10/14/2019 09:20:00.000000,0.705268,34.563325,7.133333,
10/14/2019 09:21:00.000000,0.706664,33.739295,6.2,
10/14/2019 09:22:00.000000,0.658215,33.494527,6.666667,
10/14/2019 09:23:00.000000,0.661861,33.40306,7.033333,
10/14/2019 09:24:00.000000,0.694279,33.245744,6.8,
10/14/2019 09:25:00.000000,0.710498,33.064932,7.066667,
10/14/2019 09:26:00.000000,0.790862,35.252163,6.2,
10/14/2019 09:27:00.000000,0.826035,31.234633,5.1,
10/14/2019 09:28:00.000000,0.720693,33.148266,5.0,
10/14/2019 09:29:00.000000,0.700516,33.216614,,
10/14/2019 09:30:00.000000,0.681441,33.005827,7.266667,
10/14/2019 09:31:00.000000,0.672328,32.902149,7.2,
10/14/2019 09:32:00.000000,0.646123,32.869791,5.533333,
10/14/2019 09:33:00.000000,0.636954,32.700554,6.133333,
10/14/2019 09:34:00.000000,0.654543,32.652026,5.7,
10/14/2019 09:35:00.000000,0.667227,32.455912,6.0,
10/14/2019 09:36:00.000000,0.771872,32.720399,5.266667,
10/14/2019 09:37:00.000000,0.767306,33.011074,5.3,
10/14/2019 09:38:00.000000,0.675948,32.890745,5.2,
10/14/2019 09:39:00.000000,0.644677,33.033336,5.333333,
10/14/2019 09:40:00.000000,0.742759,33.172856,5.633333,
10/14/2019 09:41:00.000000,0.914552,33.249178,6.233333,
10/14/2019 09:42:00.000000,0.843863,32.776738,6.5,
10/14/2019 09:43:00.000000,0.724143,32.361402,6.166667,
10/14/2019 09:44:00.000000,0.702712,33.635365,5.666667,
10/14/2019 09:45:00.000000,0.680022,30.749761,6.3,
10/14/2019 09:46:00.000000,0.656888,30.686996,6.3,
10/14/2019 09:47:00.000000,0.6617,30.827278,6.966667,
10/14/2019 09:48:00.000000,0.683201,31.00847,6.133333,
10/14/2019 09:49:00.000000,0.664711,31.803454,5.1,
10/14/2019 09:50:00.000000,0.658089,33.552603,4.633333,
10/14/2019 09:51:00.000000,0.658311,31.89643,5.366667,
10/14/2019 09:52:00.000000,0.68401,33.994984,8.266667,
10/14/2019 09:53:00.000000,0.754443,34.115615,6.766667,
10/14/2019 09:54:00.000000,0.752131,33.974467,4.733333,
10/14/2019 09:55:00.000000,0.749786,28.188342,4.4,
10/14/2019 09:56:00.000000,0.750172,36.198403,4.6,
10/14/2019 09:57:00.000000,0.745327,34.013374,5.3,
10/14/2019 09:58:00.000000,0.727981,35.26268,5.666667,
10/14/2019 09:59:00.000000,0.700253,35.088813,5.766667,
10/14/2019 10:00:00.000000,0.32688,34.824071,5.6,
10/14/2019 10:01:00.000000,0.074336,34.660764,7.233333,
10/14/2019 10:02:00.000000,-9999.0,34.61178,5.9,
10/14/2019 10:03:00.000000,-9999.0,34.223513,4.866667,
10/14/2019 10:04:00.000000,-9999.0,33.593677,5.633333,
10/14/2019 10:05:00.000000,-9999.0,33.176907,5.4,
10/14/2019 10:06:00.000000,-9999.0,33.255249,6.3,
10/14/2019 10:07:00.000000,-9999.0,33.809787,6.5,
10/14/2019 10:08:00.000000,-9999.0,33.446321,6.3,
10/14/2019 10:09:00.000000,-9999.0,34.059625,8.9,
10/14/2019 10:10:00.000000,0.084233,34.692914,7.2,
10/14/2019 10:11:00.000000,0.346719,34.775163,7.366667,
10/14/2019 10:12:00.000000,0.52022,34.797917,6.858333,
10/14/2019 10:13:00.000000,0.512462,34.591713,7.358333,
10/14/2019 10:14:00.000000,0.538497,34.471134,7.6,
10/14/2019 10:15:00.000000,0.705423,34.310363,7.6,
10/14/2019 10:16:00.000000,0.637178,34.226102,5.866667,
10/14/2019 10:17:00.000000,0.507928,33.620702,5.308333,
10/14/2019 10:18:00.000000,0.47463,33.460804,5.2,
10/14/2019 10:19:00.000000,0.458778,33.434009,5.266667,
10/14/2019 10:20:00.000000,0.449435,33.53683,6.4,
10/14/2019 10:21:00.000000,0.455779,33.522929,5.833333,
10/14/2019 10:22:00.000000,0.46353,33.525805,5.966667,
10/14/2019 10:23:00.000000,0.462185,33.374486,6.166667,
10/14/2019 10:24:00.000000,0.467949,33.848443,6.7,
10/14/2019 10:25:00.000000,0.474695,34.184816,6.133333,
10/14/2019 10:26:00.000000,0.495535,34.183955,6.166667,
10/14/2019 10:27:00.000000,0.529967,34.647876,6.4,
10/14/2019 10:28:00.000000,0.532201,34.438045,7.4,
10/14/2019 10:29:00.000000,0.522728,34.270626,7.233333,
10/14/2019 10:30:00.000000,0.544108,34.14322,5.233333,
10/14/2019 10:31:00.000000,0.53077,33.913416,4.8,
10/14/2019 10:32:00.000000,0.490839,33.409779,6.0,
10/14/2019 10:33:00.000000,0.51349,31.660247,6.766667,
10/14/2019 10:34:00.000000,0.626455,37.38045,6.3,
10/14/2019 10:35:00.000000,0.771389,33.443398,5.733333,
10/14/2019 10:36:00.000000,0.874992,31.655462,6.266667,
10/14/2019 10:37:00.000000,0.646438,31.714103,7.733333,
10/14/2019 10:38:00.000000,0.588173,32.31804,7.433333,
10/14/2019 10:39:00.000000,0.756289,32.735733,6.8,
10/14/2019 10:40:00.000000,0.756712,33.047612,5.5,
10/14/2019 10:41:00.000000,0.566906,33.2993,5.166667,
10/14/2019 10:42:00.000000,0.50834,33.279913,4.766667,
10/14/2019 10:43:00.000000,0.522876,33.036018,4.5,
10/14/2019 10:44:00.000000,0.512934,33.408239,5.433333,
10/14/2019 10:45:00.000000,0.535843,33.196371,6.233333,
10/14/2019 10:46:00.000000,0.605264,33.341168,5.8,
10/14/2019 10:47:00.000000,0.674466,32.135112,10.1,
10/14/2019 10:48:00.000000,0.744185,35.199737,8.066667,
10/14/2019 10:49:00.000000,0.76592,32.902398,5.033333,
10/14/2019 10:50:00.000000,0.620278,36.126383,5.8,
10/14/2019 10:51:00.000000,0.584242,35.997391,5.133333,
10/14/2019 10:52:00.000000,0.583538,35.619617,5.5,
10/14/2019 10:53:00.000000,0.638265,35.178284,5.733333,
10/14/2019 10:54:00.000000,0.665399,34.789003,5.6,
10/14/2019 10:55:00.000000,0.713588,34.694512,8.133333,
10/14/2019 10:56:00.000000,0.708413,34.974339,7.666667,
10/14/2019 10:57:00.000000,0.72557,34.826033,7.8,
10/14/2019 10:58:00.000000,0.755102,36.116708,7.966667,
10/14/2019 10:59:00.000000,0.806802,37.437696,9.333333,
10/14/2019 11:00:00.000000,0.807736,37.327691,9.566667,
10/14/2019 11:01:00.000000,0.794304,36.846338,7.566667,
10/14/2019 11:02:00.000000,0.772326,36.97299,6.9,
10/14/2019 11:03:00.000000,0.727408,36.624918,8.0,
10/14/2019 11:04:00.000000,0.701072,36.162942,6.033333,
10/14/2019 11:05:00.000000,0.706548,36.116926,6.933333,
10/14/2019 11:06:00.000000,0.72289,35.242492,6.733333,
10/14/2019 11:07:00.000000,0.671426,35.640279,5.9,
10/14/2019 11:08:00.000000,0.599744,35.590076,5.8,
10/14/2019 11:09:00.000000,0.62965,35.034531,7.933333,
10/14/2019 11:10:00.000000,0.665623,39.100363,7.8,
10/14/2019 11:11:00.000000,0.691859,43.210764,6.0,
10/14/2019 11:12:00.000000,0.644679,35.165103,5.666667,
10/14/2019 11:13:00.000000,0.591423,35.99001,5.533333,
10/14/2019 11:14:00.000000,0.558629,35.819745,6.133333,
10/14/2019 11:15:00.000000,0.541658,35.883599,5.9,
10/14/2019 11:16:00.000000,0.530184,35.674816,13.133333,
10/14/2019 11:17:00.000000,0.596699,36.004716,12.366667,
10/14/2019 11:18:00.000000,0.72378,36.551013,11.166667,
10/14/2019 11:19:00.000000,0.733771,36.680888,10.633333,
10/14/2019 11:20:00.000000,0.700024,36.827284,9.166667,
10/14/2019 11:21:00.000000,0.699972,36.894612,15.566667,
10/14/2019 11:22:00.000000,0.745771,37.373864,10.533333,
10/14/2019 11:23:00.000000,0.76609,38.310954,7.9,
10/14/2019 11:24:00.000000,0.650707,38.420366,8.633333,
10/14/2019 11:25:00.000000,0.589418,38.077314,7.733333,
10/14/2019 11:26:00.000000,0.690668,41.671595,6.233333,
10/14/2019 11:27:00.000000,0.759053,42.435583,5.9,
10/14/2019 11:28:00.000000,0.673664,38.497629,6.933333,
10/14/2019 11:29:00.000000,0.658923,38.689673,6.2,
10/14/2019 11:30:00.000000,0.657445,38.789477,7.0,
10/14/2019 11:31:00.000000,0.656697,38.751495,6.5,
10/14/2019 11:32:00.000000,0.687106,38.773803,7.566667,
10/14/2019 11:33:00.000000,0.760888,38.997017,5.866667,
10/14/2019 11:34:00.000000,0.781649,39.259599,6.266667,
10/14/2019 11:35:00.000000,0.743449,39.354465,6.633333,
10/14/2019 11:36:00.000000,0.675298,39.462791,5.8,
10/14/2019 11:37:00.000000,0.625207,39.444841,5.366667,
10/14/2019 11:38:00.000000,0.605516,39.45596,6.766667,
10/14/2019 11:39:00.000000,0.593681,39.52009,6.233333,
10/14/2019 11:40:00.000000,0.600808,39.005484,6.733333,
10/14/2019 11:41:00.000000,0.60997,38.727704,7.833333,
10/14/2019 11:42:00.000000,0.683749,38.654517,7.366667,
10/14/2019 11:43:00.000000,0.76328,38.537734,7.4,
10/14/2019 11:44:00.000000,0.707469,40.826135,9.6,
10/14/2019 11:45:00.000000,0.683064,43.113165,8.2,
10/14/2019 11:46:00.000000,0.638343,40.017356,6.2,
10/14/2019 11:47:00.000000,0.62234,39.710754,8.533333,
10/14/2019 11:48:00.000000,0.695438,41.34745,11.033333,
10/14/2019 11:49:00.000000,0.802566,42.208924,12.133333,
10/14/2019 11:50:00.000000,0.70909,40.915965,10.266667,
10/14/2019 11:51:00.000000,0.719932,36.309238,9.2,
10/14/2019 11:52:00.000000,1.199763,41.521999,8.8,
10/14/2019 11:53:00.000000,1.392647,38.854443,11.6,
10/14/2019 11:54:00.000000,1.280058,46.473543,13.766667,
10/14/2019 11:55:00.000000,1.239487,46.056087,9.966667,
10/14/2019 11:56:00.000000,0.977504,42.500861,7.833333,
10/14/2019 11:57:00.000000,0.762483,37.43761,6.466667,
10/14/2019 11:58:00.000000,0.793239,39.568136,7.491667,
10/14/2019 11:59:00.000000,0.84018,39.630646,9.5,
10/14/2019 12:00:00.000000,0.830098,39.763509,9.9,
10/14/2019 12:01:00.000000,0.775792,39.867723,9.233333,
10/14/2019 12:02:00.000000,0.760972,40.00555,9.366667,
10/14/2019 12:03:00.000000,0.731149,40.276199,14.6,
10/14/2019 12:04:00.000000,0.698625,40.220942,11.566667,
10/14/2019 12:05:00.000000,0.640066,40.386892,8.4,
10/14/2019 12:06:00.000000,0.626023,40.324218,8.733333,
10/14/2019 12:07:00.000000,0.632719,40.176017,8.266667,
10/14/2019 12:08:00.000000,0.702466,39.746134,8.033333,
10/14/2019 12:09:00.000000,0.806501,39.727349,10.1,
10/14/2019 12:10:00.000000,0.914036,35.435629,10.5,
10/14/2019 12:11:00.000000,1.36869,42.508681,11.266667,
10/14/2019 12:12:00.000000,1.944873,47.206912,9.666667,
10/14/2019 12:13:00.000000,1.715483,43.077512,8.533333,
10/14/2019 12:14:00.000000,1.359059,42.166691,10.1,
10/14/2019 12:15:00.000000,1.430562,39.241788,9.766667,
10/14/2019 12:16:00.000000,1.649159,55.775349,13.933333,
10/14/2019 12:17:00.000000,1.641908,46.675488,14.3,
10/14/2019 12:18:00.000000,1.394709,40.939295,12.633333,
10/14/2019 12:19:00.000000,1.258708,40.951811,10.833333,
10/14/2019 12:20:00.000000,1.19001,42.60351,9.5,
10/14/2019 12:21:00.000000,1.067784,44.578523,9.333333,
10/14/2019 12:22:00.000000,0.956105,43.586469,9.066667,
10/14/2019 12:23:00.000000,0.904389,43.517795,10.3,
10/14/2019 12:24:00.000000,0.951203,43.39537,12.333333,
10/14/2019 12:25:00.000000,1.044853,45.96578,11.866667,
10/14/2019 12:26:00.000000,1.15025,41.632088,13.833333,
10/14/2019 12:27:00.000000,1.128136,46.152618,12.233333,
10/14/2019 12:28:00.000000,1.170843,51.567269,14.933333,
10/14/2019 12:29:00.000000,1.396326,46.532263,14.8,
10/14/2019 12:30:00.000000,1.500127,47.340572,15.033333,
10/14/2019 12:31:00.000000,1.373952,44.271767,17.033333,
10/14/2019 12:32:00.000000,1.275336,43.351317,16.233333,
10/14/2019 12:33:00.000000,1.255483,39.51157,16.033333,
10/14/2019 12:34:00.000000,1.306677,47.949732,13.7,
10/14/2019 12:35:00.000000,1.266942,46.912717,15.0,
10/14/2019 12:36:00.000000,1.098059,47.297376,18.633333,
10/14/2019 12:37:00.000000,0.928931,46.537923,14.866667,
10/14/2019 12:38:00.000000,0.862482,45.878321,17.866667,
10/14/2019 12:39:00.000000,0.826496,45.409817,18.266667,
10/14/2019 12:40:00.000000,0.809447,44.646346,16.033333,
10/14/2019 12:41:00.000000,0.778156,43.679001,15.1,
10/14/2019 12:42:00.000000,0.774022,42.860503,13.433333,
10/14/2019 12:43:00.000000,0.797408,42.730358,13.366667,
10/14/2019 12:44:00.000000,0.825951,42.736732,15.1,
10/14/2019 12:45:00.000000,0.840405,42.789392,15.333333,
10/14/2019 12:46:00.000000,0.824054,42.781686,12.633333,
10/14/2019 12:47:00.000000,0.797528,42.727152,11.0,
10/14/2019 12:48:00.000000,0.850143,42.926396,13.333333,
10/14/2019 12:49:00.000000,0.869541,42.87495,12.333333,
10/14/2019 12:50:00.000000,0.840842,42.952088,12.4,
10/14/2019 12:51:00.000000,0.903693,42.999182,12.6,
10/14/2019 12:52:00.000000,0.891952,43.076125,13.866667,
10/14/2019 12:53:00.000000,0.890914,43.057362,15.333333,
10/14/2019 12:54:00.000000,0.90545,39.492266,14.3,
10/14/2019 12:55:00.000000,0.98536,37.479356,12.4,
10/14/2019 12:56:00.000000,1.230202,51.012824,11.666667,
10/14/2019 12:57:00.000000,1.140214,55.986998,13.266667,
10/14/2019 12:58:00.000000,1.031799,46.135013,13.033333,
10/14/2019 12:59:00.000000,0.979914,44.329285,11.766667,
10/14/2019 13:00:00.000000,0.933849,44.513266,12.6,
10/14/2019 13:01:00.000000,0.81464,44.33488,11.533333,
10/14/2019 13:02:00.000000,0.754713,44.200259,10.991667,
10/14/2019 13:03:00.000000,0.757298,44.380648,10.85,
10/14/2019 13:04:00.000000,0.748684,44.278374,10.775,
10/14/2019 13:05:00.000000,0.778375,39.96795,11.25,
10/14/2019 13:06:00.000000,0.974901,42.304845,13.191667,
10/14/2019 13:07:00.000000,1.215571,41.935599,12.3,
10/14/2019 13:08:00.000000,1.180185,41.243292,11.383333,
10/14/2019 13:09:00.000000,1.015106,44.534849,14.308333,
10/14/2019 13:10:00.000000,0.951532,45.77714,14.933333,
10/14/2019 13:11:00.000000,0.897564,45.888906,17.075,
10/14/2019 13:12:00.000000,0.863267,45.546525,15.0,
10/14/2019 13:13:00.000000,0.809776,45.047821,13.283333,
10/14/2019 13:14:00.000000,0.756394,44.731064,12.8,
10/14/2019 13:15:00.000000,0.787666,44.487762,11.45,
10/14/2019 13:16:00.000000,0.896676,44.592246,11.725,
10/14/2019 13:17:00.000000,0.889814,44.39614,14.141667,
10/14/2019 13:18:00.000000,0.789844,44.096443,14.491667,
10/14/2019 13:19:00.000000,0.747998,44.132539,14.691667,
10/14/2019 13:20:00.000000,0.77134,44.059039,16.158333,
10/14/2019 13:21:00.000000,0.799274,43.988147,16.408333,
10/14/2019 13:22:00.000000,0.841563,44.032992,14.508333,
10/14/2019 13:23:00.000000,0.865079,43.925208,13.533333,
10/14/2019 13:24:00.000000,0.819116,44.092356,13.291667,
10/14/2019 13:25:00.000000,0.817339,44.085936,13.991667,
10/14/2019 13:26:00.000000,0.79785,43.951507,15.108333,
10/14/2019 13:27:00.000000,0.782515,44.039845,14.758333,
10/14/2019 13:28:00.000000,0.759631,43.874801,13.191667,
10/14/2019 13:29:00.000000,0.828735,43.439088,11.058333,
10/14/2019 13:30:00.000000,0.876263,43.088943,10.975,
10/14/2019 13:31:00.000000,0.867338,42.688091,12.475,
10/14/2019 13:32:00.000000,0.92045,39.92379,12.691667,
10/14/2019 13:33:00.000000,1.009423,47.954235,13.041667,
10/14/2019 13:34:00.000000,1.261793,56.032819,15.075,
10/14/2019 13:35:00.000000,1.419633,43.691343,16.375,
10/14/2019 13:36:00.000000,1.566414,42.775841,18.075,
10/14/2019 13:37:00.000000,1.629597,51.359776,18.066667,
10/14/2019 13:38:00.000000,1.554074,50.288225,18.7,
10/14/2019 13:39:00.000000,1.394699,48.703748,16.966667,
10/14/2019 13:40:00.000000,1.37388,51.042257,14.133333,
10/14/2019 13:41:00.000000,1.26254,43.455853,14.833333,
10/14/2019 13:42:00.000000,1.168777,46.490477,16.2,
10/14/2019 13:43:00.000000,1.151224,46.827026,16.7,
10/14/2019 13:44:00.000000,1.180176,33.880555,14.666667,
10/14/2019 13:45:00.000000,1.305864,49.537749,15.8,
10/14/2019 13:46:00.000000,1.296327,44.593085,19.766667,
10/14/2019 13:47:00.000000,1.264043,47.951876,18.533333,
10/14/2019 13:48:00.000000,1.294349,47.366661,13.6,
10/14/2019 13:49:00.000000,1.270767,47.362814,14.8,
10/14/2019 13:50:00.000000,1.251254,46.985686,20.366667,
10/14/2019 13:51:00.000000,1.201977,46.747455,20.666667,
10/14/2019 13:52:00.000000,1.185349,46.464757,17.466667,
10/14/2019 13:53:00.000000,1.195666,46.492846,19.3,
10/14/2019 13:54:00.000000,1.199758,46.448036,16.2,
10/14/2019 13:55:00.000000,1.225453,46.103093,12.233333,
10/14/2019 13:56:00.000000,1.21885,42.974278,16.6,
10/14/2019 13:57:00.000000,1.080236,44.718703,13.8,
10/14/2019 13:58:00.000000,0.960899,39.543564,13.5,
10/14/2019 13:59:00.000000,0.982781,37.431214,17.433333,
10/14/2019 14:00:00.000000,1.303993,54.812754,16.333333,
10/14/2019 14:01:00.000000,1.671247,56.384645,14.566667,
10/14/2019 14:02:00.000000,1.739177,48.248138,13.9,
10/14/2019 14:03:00.000000,1.752142,52.289041,18.566667,
10/14/2019 14:04:00.000000,1.660318,56.228494,17.333333,
10/14/2019 14:05:00.000000,1.587739,50.433528,14.433333,
10/14/2019 14:06:00.000000,1.500053,44.925483,15.366667,
10/14/2019 14:07:00.000000,1.577095,45.370431,19.566667,
10/14/2019 14:08:00.000000,1.673203,61.562097,20.633333,
10/14/2019 14:09:00.000000,1.935436,40.466071,15.566667,
10/14/2019 14:10:00.000000,1.913077,62.710794,15.733333,
10/14/2019 14:11:00.000000,1.752368,49.252649,17.466667,
10/14/2019 14:12:00.000000,1.626153,50.113224,16.833333,
10/14/2019 14:13:00.000000,1.488187,47.897237,18.933333,
10/14/2019 14:14:00.000000,1.408278,50.710941,18.733333,
10/14/2019 14:15:00.000000,1.514374,52.337467,19.6,
10/14/2019 14:16:00.000000,1.433503,52.319314,16.866667,
10/14/2019 14:17:00.000000,1.369007,51.753094,14.766667,
10/14/2019 14:18:00.000000,1.342768,50.999623,17.2,
10/14/2019 14:19:00.000000,1.328151,43.240142,18.3,
10/14/2019 14:20:00.000000,1.487249,61.639764,17.266667,
10/14/2019 14:21:00.000000,1.912539,55.273764,18.0,
10/14/2019 14:22:00.000000,1.705767,53.454572,18.8,
10/14/2019 14:23:00.000000,1.48496,53.465835,16.633333,
10/14/2019 14:24:00.000000,1.302551,47.198368,16.7,
10/14/2019 14:25:00.000000,1.223139,47.505498,20.166667,
10/14/2019 14:26:00.000000,1.185326,58.248033,20.266667,
10/14/2019 14:27:00.000000,1.195824,50.374064,24.333333,
10/14/2019 14:28:00.000000,1.392197,63.664663,23.7,
10/14/2019 14:29:00.000000,1.453751,49.455738,18.666667,
10/14/2019 14:30:00.000000,1.21849,49.264185,21.033333,
10/14/2019 14:31:00.000000,1.084157,47.426044,20.166667,
10/14/2019 14:32:00.000000,1.559701,47.512574,18.233333,
10/14/2019 14:33:00.000000,1.308717,46.917376,18.466667,
10/14/2019 14:34:00.000000,0.962234,43.672347,20.233333,
10/14/2019 14:35:00.000000,0.979343,37.402816,25.466667,
10/14/2019 14:36:00.000000,1.220269,61.841596,23.966667,
10/14/2019 14:37:00.000000,1.258815,57.93258,24.766667,
10/14/2019 14:38:00.000000,1.134769,46.066386,19.7,
10/14/2019 14:39:00.000000,1.155004,50.018509,18.3,
10/14/2019 14:40:00.000000,1.165141,49.16375,19.733333,
10/14/2019 14:41:00.000000,1.141848,48.683334,24.333333,
10/14/2019 14:42:00.000000,1.165371,47.881685,26.433333,
10/14/2019 14:43:00.000000,1.379202,48.03615,19.8,
10/14/2019 14:44:00.000000,1.574721,52.953087,24.766667,
10/14/2019 14:45:00.000000,1.872315,65.218066,24.1,
10/14/2019 14:46:00.000000,1.479457,45.83106,21.166667,
10/14/2019 14:47:00.000000,1.33001,45.27345,16.966667,
10/14/2019 14:48:00.000000,1.513025,51.390295,15.333333,
10/14/2019 14:49:00.000000,1.346303,48.919892,16.566667,
10/14/2019 14:50:00.000000,1.286366,47.070234,18.1,
10/14/2019 14:51:00.000000,1.403468,47.171741,19.733333,
10/14/2019 14:52:00.000000,1.167367,47.103683,17.7,
10/14/2019 14:53:00.000000,1.027123,47.156776,21.133333,
10/14/2019 14:54:00.000000,0.982408,47.219273,19.433333,
